AQI,CO2_Level_ppm,NO2_Level_ppm,PM2_5_ug_m3,PM10_ug_m3,pH_Level,Nitrogen_mg_kg,Phosphorus_mg_kg,Potassium_mg_kg,Moisture_Level_%,Plot_Area_m2,Plant_Type
105.34,419.82,15.96,44.58,114.66,6.83,100.96,40.69,76.98,62.81,507.93,Mango
99.58,422.42,9.58,61.25,117.31,6.41,56.63,43.2,58.37,44.41,178.76,Drumstick
96.22,406.42,14.32,53.12,117.08,7.18,71.35,59.66,68.11,42.59,371.85,Amla
100.5,407.83,16.2,63.81,115,6.49,93.45,54.38,55.27,58.37,377.5,Jamun
103.35,416.18,11.53,50.06,110.17,6.14,57.42,49.28,52.27,50.54,229.32,Drumstick
74.3,426.7,12.74,50.49,103.43,6.55,97.2,59.98,70.09,60.08,390.84,Jamun
75.24,405.19,14.92,59.49,101.28,6.87,107.69,48.02,83.01,60.08,459.59,Mango
102.44,409.88,13.59,56.24,119.98,6.54,93.39,59.69,59.04,55.92,422.12,Jamun
95.68,428.78,8.85,53.99,108,6.46,84.52,49.27,66.16,56.16,400.89,Amla
129.92,427.75,9.48,55.42,112.16,6.6,103.1,57.56,72.92,55.27,551.75,Mango
85.75,412.39,14.59,52.08,109.91,6.73,64.51,42.63,42.78,44.27,340.1,Neem
117.94,415.98,9.47,52.41,121.6,7.27,97.33,47.99,82.5,55.34,436.29,Mango
112.18,406.27,19.76,55.58,122.39,6.65,98.18,50.17,81.51,63.13,433.86,Mango
108.14,405.99,11.77,51.34,112.48,6.44,78.94,62.52,61.22,60.26,397.2,Jamun
72.55,417.53,15.15,50.62,114.76,6.48,63.89,47.6,58.54,49.18,191.24,Drumstick
110.52,404.63,7.96,49.95,107.45,7.39,82.31,41.48,42.54,42.75,302.56,Neem
98.52,412.81,9.91,49.03,116.25,6.71,74.82,50.81,75.68,48.76,371.97,Amla
104.97,414.49,11.91,60.24,115.53,5.97,56.22,45.26,49.83,49.88,201.2,Drumstick
110.95,403.18,13.08,51.46,104.79,7.4,71.63,52.35,69.33,53.71,349.56,Amla
96.81,436.22,18.17,50.35,124.18,6.61,81.47,47.31,37.98,47.28,297.1,Neem
118.63,419.27,11.03,57.85,115.87,7.1,77.89,48.86,69.74,49.41,367.71,Amla
74.37,408.74,12.7,53.04,111.47,6.37,99.76,57.9,53.87,55.54,471.12,Jamun
84.79,423.2,11,56.59,114.53,6.62,63.31,45.98,42.11,33.04,332.62,Neem
78.79,409.58,13.33,53.82,120.37,6.31,84.44,51.51,58.92,48.42,336.23,Amla
77.68,412.77,7.27,55.7,117.67,7.53,77.03,48.62,68.53,50.11,419.13,Amla
148.14,416.62,14.5,55.52,115.46,5.82,85.61,58.86,56.16,63.42,409.19,Jamun
130.57,426.94,12.08,50.95,119.24,6.24,102.88,62.78,51.91,56.77,415.77,Jamun
104.07,419.52,15.48,54.14,114.59,6.22,100.02,56.56,57.48,56.98,388.23,Jamun
114.17,400.57,11.5,58.16,119.89,7.34,87.85,60.72,57.57,55.45,424.8,Jamun
123.68,403.23,14.06,56.98,111.69,6.4,53.55,48.82,56.58,39.53,197.26,Drumstick
107.84,407.13,9.57,62.41,117.39,6.38,91.23,56.82,58.19,60.61,339.49,Jamun
108.92,417.13,16.84,52.62,118.37,7.57,65.19,44.66,27.95,42.8,262.75,Neem
75.87,430.47,14.28,54.56,109.41,6.86,59.07,38.49,56.45,46.81,189.88,Drumstick
84.31,421.85,11.75,52.79,119.3,6,49.66,44.61,43.76,49.58,206.6,Drumstick
56.36,400.3,8.57,47.04,121.98,6.1,89.84,60.96,63.05,65.52,422.73,Jamun
103.7,419.79,10.68,53.59,111.07,7.12,69.26,55.04,62.11,51.32,345.78,Amla
93.12,419.14,13.18,50.34,108.24,6.05,94.59,58.49,67.07,68.09,400,Jamun
96.49,428.84,11.72,54.28,131.05,6.86,71.92,34.55,46.09,40.05,262.64,Neem
118.67,405.99,12.7,44.61,109.66,6.73,75.71,45.65,32.1,44.34,338.06,Neem
131.49,412.97,14.79,54.56,119.58,6.3,99.77,63.07,56.01,64.1,315.22,Jamun
104.07,407.67,10.93,56,111.35,6.6,75.91,63.39,60.44,61.7,448.17,Jamun
70.65,396.4,7.15,53.22,123.27,6.89,82.44,43.63,44.82,32.5,326.31,Neem
106.66,415.66,15.51,58.54,112.81,7.28,79.72,65.65,52.48,59.93,387.86,Jamun
93.09,415.34,12.57,49.68,120.65,6.93,81.99,38.16,50.83,49.98,275.92,Neem
79.52,427.8,8.28,42.51,115,7.05,126.9,53.48,83.19,49.02,501.4,Mango
116.8,410.4,17.35,52.28,113.95,5.98,91.68,66.88,57.28,67.1,385.64,Jamun
111.56,404.37,12.11,47.97,121.2,6.54,93.55,65.46,64.27,66.54,460.12,Jamun
97.39,416.45,17.08,56.75,122.26,7.3,67.07,39.17,40.8,39.75,336.41,Neem
98.2,423.87,13.52,58.01,114.12,6.95,75.12,58.58,69.92,44.38,390.93,Amla
73.11,417.81,9.17,49.91,109.87,6.91,80.13,52.92,67.97,50.18,341.55,Amla
105.04,404.14,14.07,62.42,108.89,7.07,51.88,50.1,53.9,41.75,371.14,Neem
89.3,419.21,11.21,61.66,119.69,6.19,59.27,54.94,67.53,50.25,390.92,Amla
89.81,410.13,13.81,53.66,115.76,6.21,89.96,56.8,55.49,57.36,441.79,Jamun
77.71,418.41,16.72,41.83,105.8,6.15,44.44,49.15,54.16,45.27,215.16,Drumstick
62.83,401.07,18.09,52.14,108.65,5.94,64.33,39.29,54.26,32.96,171.96,Drumstick
107.62,409.72,15.79,50.78,125.86,6.75,70.54,37.34,40.91,30.35,341.32,Neem
64.75,404.04,7.66,52.89,119.08,6.04,61.1,43.53,53.08,48.29,228.87,Drumstick
74.52,417.83,7.55,56.74,110.13,7.44,94.52,62.93,55.11,57.31,421.93,Amla
72.41,388.71,15.3,49.77,120.23,6.64,89.45,64.72,67.53,47.39,335.48,Amla
78.33,437.26,15.94,46.45,111.91,6.99,82.81,56.48,68.72,47.35,444.48,Jamun
114.26,413.91,13.26,57.89,120.91,6.58,102.09,54.65,60.75,63.02,412.15,Jamun
123.48,416.21,9.61,40.47,121.38,7.13,73.06,38.92,38.14,34.19,330.18,Neem
107.15,415.32,11.13,49.45,118.3,6.82,85.07,62.91,72.54,59.45,372.28,Jamun
93.15,420.28,15.69,63.4,108.23,6.26,93.62,68.56,49.53,65.68,367.7,Jamun
65.48,418.11,14.82,56.58,118.88,6.37,53.53,53.37,45.04,46.37,229.15,Drumstick
89.29,416.57,9.15,55.59,113.64,6.41,89.68,67.85,56.5,62.77,417.07,Jamun
126.62,432.21,9.8,55.75,116.65,6.42,97.17,67.94,59.5,55.8,312.14,Jamun
80.45,392.81,13.03,55.12,122.44,7.18,121.07,47.68,82.81,55.36,501.73,Mango
106.95,411.45,13.47,53.78,111.33,6.96,74.59,60.61,68.83,53.24,271.55,Amla
73.3,433.68,12.01,56.34,112.55,7.14,76.99,55.94,65.95,54.1,375.59,Amla
76.73,421.05,19.47,48.02,112.78,7.13,76.37,40.59,73.91,55.49,364.61,Amla
118.56,413.53,13.93,45.58,111.54,6.61,109.76,56.08,77.57,56.39,428.84,Mango
123.25,420.46,6.84,57.58,112.96,6.69,95.14,59.28,60.58,64.26,416.06,Jamun
89.24,414.68,11.51,49.51,122.84,6.31,90.15,64.29,53.57,57.57,390.24,Jamun
115.04,405.55,8.2,54.64,122.15,7.56,52.56,47.58,38.78,37.21,283.13,Neem
97.98,428.35,19.3,44.98,121.8,6.3,95.57,61.44,57.52,59.18,359.36,Jamun
88.67,426.14,17.4,61.89,111.27,5.98,107.86,43.18,85.71,50.28,580.1,Mango
87.18,397.69,11.13,50.98,117.78,7.34,60.01,40.91,44.65,42.53,253.05,Neem
120.84,415.69,8.46,54.87,112.02,6.99,77.91,46.89,64.91,48.97,345,Amla
66.56,415.05,14.55,52.93,104.09,6.93,84.7,59.37,51.46,57.36,433.88,Jamun
100.2,411.82,12.3,67.45,121.2,6.95,69.6,48.07,42.74,42.77,291.7,Neem
105.7,431.43,17.15,59,121.07,7.07,82.49,45.54,40.73,35.29,362.57,Neem
85.07,404.1,13.81,60.15,109.5,6.94,98.54,54.16,60.67,43.56,365.94,Amla
109.78,402.9,11.97,53,118.89,6.7,97.26,69.08,58.93,64.15,435.04,Jamun
92.74,424.82,18.63,52.04,116.09,6.49,81.19,56.24,58.25,59.21,372.56,Jamun
108.4,409.46,14.49,50.55,111.22,6.3,54.57,40.61,57.48,49.74,206.41,Drumstick
66.18,413.11,12.28,59.02,121.91,6.65,64.47,42.72,54.1,43.69,173.37,Drumstick
100.29,404.39,10.5,60.77,113.46,6.75,110.05,56.61,76.29,57.08,480.4,Mango
102.87,411.09,10.29,55.51,119.45,6.26,102.21,55.97,56.8,55.77,375.98,Jamun
84.37,429.73,11.12,52.75,116.66,7.44,79.64,52.37,67.54,56.14,380.19,Amla
84.89,416.3,5.67,44.7,120.34,7.15,83.74,41.61,27.44,33.11,366.15,Neem
100.33,413.1,10.63,60.26,125.43,6.99,61.18,39.45,40.47,46.51,289.48,Neem
64.74,416.55,13.18,50.09,116.42,6.93,95.37,45.2,72.41,53.15,435.33,Mango
96.05,430.38,13.24,59.2,115.22,6.64,81.98,57.12,53.99,55.56,364.15,Jamun
71.86,411.1,7.31,51.56,108.66,6.58,46.53,45.68,43.53,45.4,194.34,Drumstick
92.81,428.88,16.83,63.43,115.36,6.55,100.12,44.42,79.83,48.64,461.32,Mango
98.82,400.95,5.66,54.1,112.91,6.79,62.64,36.69,40.92,45.82,302.35,Neem
110.02,415.86,10.75,62.86,111.36,6.46,104.86,54.75,78.92,57.32,517.93,Mango
100.52,412.79,12.29,61.34,112.29,6.86,70.17,44.7,37.48,39.31,290.89,Neem
109.55,413.7,16.41,65.27,117.91,7.46,75.88,40.54,37.86,40.82,293.69,Neem
79.1,397.24,11.47,45.43,120.34,6.45,110.25,50.85,83.82,56.64,516.43,Mango
75.38,400.32,12.01,59.18,117.73,6.41,109.9,51.73,78.48,63,440.02,Mango
141.48,412.37,6.74,52.81,116.23,6.65,121.48,55.91,73.87,60.06,501.53,Mango
68.61,412.04,12.19,52.97,126.27,7.07,71.1,41.74,41.1,38.16,294.52,Neem
98.34,425.79,13.58,43.89,118.04,7.25,63.03,42.05,38.12,42.99,334.66,Neem
104.87,411,15.07,56.4,122.8,6.19,90.65,58.89,59.74,60.83,482.49,Jamun
101.2,415.41,16.68,56.8,107.22,6.6,95.44,48.82,86.02,56.8,513.78,Mango
130.69,424.59,10.7,64.61,114.48,6.32,86.42,61.95,62.97,58.69,420.84,Jamun
108.03,418.3,12.55,45.26,118.36,6.7,88.9,59.05,71.24,59.88,463.5,Jamun
108.74,420.21,11.84,52.06,117.16,6.68,86.45,56.04,63.52,50.07,375.42,Amla
121.14,400.2,13.05,57.73,120.81,7.14,82.72,40.76,41.77,50.24,256.35,Neem
82.17,435.93,12.33,44.35,119.33,6.52,86.05,66.82,53.36,60.36,405.24,Jamun
105.39,393.07,19.64,53.27,111.54,5.94,62.58,42.74,49.03,45.88,184.62,Drumstick
99.05,433.13,13.36,52.36,126.81,7.23,82.19,57.19,68.07,54.72,357.94,Amla
130.8,410.18,6.64,56.12,116.78,6.64,108.69,61.4,47.06,50.83,440.99,Jamun
95.26,410.59,8.89,58.1,117.61,6.99,90.45,61.24,55.03,50.37,377.76,Amla
122.19,423,13.75,60.86,122.03,6.97,72.26,45,34.56,41.21,287.29,Neem
111.47,406.09,10.24,55.56,104.12,7,88.59,58.29,61.42,42.57,340.65,Amla
110.92,407.67,14.98,58.52,122.55,7.19,76.76,45.49,66.14,43.84,329.13,Amla
82.48,402.8,13.25,60.39,116.34,6.41,93.91,58.18,58.97,62.47,402.63,Jamun
97.84,421.82,9.67,59.48,122.46,6.52,82.27,53.92,58.72,65.72,382.78,Jamun
75.89,430.61,14.18,53.71,110.84,6.45,57.87,41.87,56.17,43.05,194.52,Drumstick
128.5,406.46,10.22,64.08,123.65,5.99,55.27,43.81,56.62,40.6,212.01,Drumstick
41.9,436.04,8.2,57.34,124.42,7.22,89.07,51.84,64.84,42.83,347.73,Amla
129.08,418.45,8.39,50.71,119.51,6.6,66.09,39.42,51.01,43.55,295.38,Neem
115.84,388.86,14.84,53.56,121.66,6.46,66.62,54.91,54.71,59.6,179.31,Drumstick
119.1,406.68,10.51,59.25,118.27,6.56,114.09,50.75,89.61,58.76,571.6,Mango
125.61,406.47,10.41,54.81,118.73,7.04,54.96,41.55,45.9,37.74,336.56,Neem
70.56,413.77,14.75,57.73,117.01,5.86,61.12,43.88,50.29,47.91,173.02,Drumstick
79.84,413.76,12.11,56.66,116.35,6.54,113.11,62.8,66.23,60.82,406.29,Jamun
94.4,417.12,12.48,59.2,115.39,7.13,63.61,46.79,37.49,36.02,259.13,Neem
117.37,409.67,10.63,54.08,126.58,7.04,71.34,41.16,40.23,35.05,261.44,Neem
103.96,416.72,12.74,53.84,116.34,7,104.73,52.26,72.44,57.52,513.65,Mango
115.46,422.76,11.3,53.49,117.28,6.84,69.73,53.18,64.49,61.05,319.17,Amla
115.62,413.55,13.28,55.13,118.41,6.83,79.66,61.18,64.47,39.95,351.96,Amla
74.01,437.24,11.58,56.62,101.33,6.86,84.87,57.19,64.11,63.47,442.21,Jamun
111.45,413.45,9.46,56.39,120.01,6.71,87.69,49.23,81.47,54.55,561.91,Mango
88.46,425.35,13.76,58.17,109.73,6.97,99.02,46.87,76.64,55.83,470.42,Mango
121.75,406.49,13,61.6,112.28,6.63,64.99,37.69,42.41,45.07,253.48,Neem
97.58,424.78,11.45,43.17,117.36,7.15,96.48,50.08,70.12,61.02,508.01,Mango
75.55,427.6,11.54,46.94,118.3,6.73,55.32,46.67,33.29,42.51,306.26,Neem
92.51,418.43,9.29,58.24,108.99,7.22,65.54,40.19,45.86,44.7,286.24,Neem
97.16,427.81,9.83,56.38,113.08,6.46,61.51,45.9,56.12,50.37,145.84,Drumstick
95.06,415.72,11.66,59.13,115.23,6.62,113,51.06,73.71,57.05,475.66,Mango
106.23,395.19,10.65,47.94,108.58,6.49,97.33,60.3,59.56,65.66,367.85,Jamun
84.96,420.17,10.39,54.47,109.48,6.69,68.97,44.62,41.73,42.62,333.31,Neem
134.08,411,10.2,61.5,118.59,7.16,69.09,36.01,39.09,35.01,322.7,Neem
109.62,411.66,8.05,54.55,117.01,7.06,56.53,31.75,37.09,41.39,326.77,Neem
90.67,423.27,7.21,55.51,120.41,6.79,80.4,47.43,65.05,52.24,343.99,Amla
94.5,410.54,12.66,52.01,104.04,5.75,58.71,42.04,59.21,38.13,209,Drumstick
85.92,403.2,15.61,52.91,119.33,5.98,96.18,62.15,58.5,66.96,397.48,Jamun
116.77,418.38,9.25,49.51,118.04,7.35,107.26,46.16,78.88,55.84,533.81,Mango
103.37,408.3,10.21,59.21,115.12,6.46,120.52,58.75,85.48,50.52,542.34,Mango
95.35,407.01,10.43,51.45,122.6,7.36,64.12,43.55,43.4,30.27,273.34,Neem
86.35,409.31,10.26,55.33,118.43,6.3,108.93,52.06,61.91,54.14,429.51,Jamun
86.88,417.89,11,51.35,125.65,6.26,67.06,36.89,46.12,38.59,332.67,Neem
96.85,391.39,10.5,46.77,115.66,6.13,47.71,56.29,55.1,43.37,201.18,Drumstick
77.46,400.93,3.3,53.01,127.61,6.26,95.69,48.98,81.07,56.26,417.38,Mango
97.69,409.76,7.15,65.41,108.79,6.72,99.02,56.47,75.57,48.4,513.87,Mango
87.24,410.9,10.81,54.29,116.8,6.23,60.82,45.21,59.25,34.14,207.95,Drumstick
101.95,403.83,9.98,50.3,124.13,6.39,107.4,57.25,73.74,52.38,516.17,Mango
56.93,411.31,9.44,58.11,117.16,6.68,102.52,49.49,88.35,50.48,460.44,Mango
105.6,416.73,11.3,66.98,104.92,7.08,68.93,51.97,58.58,37.13,422.03,Amla
96.66,415.31,5.86,46.14,120.55,7.12,94.35,54.09,66.27,50.23,330.05,Amla
122.5,414.8,13.77,53.72,121.79,6.89,92.21,61.46,64.29,61.56,412.37,Jamun
96.84,415.97,14.28,66.7,117.23,6.97,70.81,66.95,68.97,44.53,345.33,Amla
129.38,420.88,7.84,61.52,111.66,6.82,73.42,60.83,69.09,51.6,313.24,Amla
94.77,397.59,12.71,50.58,110.8,7.16,75.84,54.58,54.46,58.72,399.64,Jamun
77.14,416.91,6.6,50.77,113.89,6.66,86.39,67.02,59.94,56.41,401.89,Jamun
72.29,401.44,11.64,54.52,121.41,6.47,83.13,48.39,64.87,36.79,345.66,Amla
60.22,410.64,12.29,57.92,124.11,7.03,88.79,49.74,65.53,50.12,391.01,Amla
105.53,406.65,11.47,56.09,113.65,6.6,80.68,42.06,82.55,53.56,438.2,Mango
107.39,405.57,15.18,48.53,115.79,6.51,92,53.36,75.55,56.24,476.44,Mango
106.93,420.8,12.2,47.36,113.5,6.74,100.39,43.57,80.1,55.43,476.15,Mango
92.9,417.67,7.91,53.32,108.97,6.54,58.96,46.67,63.62,37.89,193.56,Drumstick
120.89,424.89,12.37,55.62,119.46,6.93,61.68,42.82,37.2,36.46,275.33,Neem
76.6,414.51,8.3,50.72,109.55,6.99,89.94,49.72,82.3,53.89,463.39,Mango
111.1,417.47,12.93,60.2,113,7.04,76.36,40.16,38.42,47.21,203.98,Neem
120.08,427.67,13.68,50,126.71,5.98,74.78,46.95,49.04,44.64,199.09,Drumstick
80.54,401.45,9.22,51.62,116.7,6.83,91.33,54.83,81.89,49.97,393.25,Mango
103.41,418.74,13.36,54.04,118.17,6.68,79.66,53.15,63.61,48.73,376.29,Amla
93.03,402.44,11.24,59.91,117.2,7.1,67.84,44.38,66.9,47.15,362.54,Amla
97.1,418.63,12.71,53.72,117.93,6.52,81.97,52.05,61.12,56.86,367.29,Jamun
92.38,422.86,14.1,51.2,113.32,7.15,65.56,63.85,60.41,47.84,356.87,Amla
110.09,399.15,15.58,65.28,111.65,6.3,62.74,47.27,52.26,42.56,240.82,Drumstick
114.43,421.79,11.31,52.82,110.38,6.55,104.79,46.54,81.97,55.71,453.5,Mango
87.36,411.75,14.44,58.1,117.53,6.5,70.25,46.49,56.9,43.34,193.75,Drumstick
89.54,423.01,12.92,57.61,114.6,6.11,60.59,49.2,58.77,53.08,231.7,Drumstick
61.48,407,9.84,54.85,118.1,6.95,76.29,49.94,31.94,40.24,263.54,Neem
97.64,407.72,9.23,55.11,117.41,6.62,105.8,46.71,72.63,58.65,487.95,Mango
100.97,401.49,13.97,48.28,113,6.95,84.74,50.06,81.55,53.63,404.72,Mango
116.44,406.89,11.11,60.08,124.73,7.26,93.1,52.19,79.88,51.83,431.75,Mango
71.02,427.83,13.66,64.21,106.28,6.05,92.76,56,64.33,54.55,419.58,Jamun
92.25,430.45,13.4,64.29,119.32,5.94,67.37,49.11,54.47,46.3,197.35,Drumstick
117.9,419.86,15.15,62.44,114.99,6.66,91.84,56.18,82.57,57.78,499.86,Mango
81.79,423.55,12.26,59.57,125.46,6.38,57.8,51.81,59.46,40.85,187.95,Drumstick
63.98,400.01,11.3,52.71,119.27,6.47,100.92,51,76.65,57.71,465.12,Mango
89.48,429.36,10.71,51.67,117.31,7.04,66.87,42.51,43.23,38.01,346.58,Neem
81.6,419.01,12.85,54.22,109.69,6.62,55.56,36.77,61.91,39.4,184.68,Drumstick
111.61,409.19,13.92,54.8,113.56,5.92,54.56,44.51,54.88,48.12,210.08,Drumstick
91.39,425.16,9.85,58.66,113.11,6.37,93.02,55.42,56.33,40.18,298.34,Amla
110.24,401.24,14.71,44.64,109.98,5.95,98.8,57.8,49.85,58.29,454.09,Jamun
98.18,420.39,12.18,41.47,108.55,7.33,67.71,41.85,40.35,38.76,313.99,Neem
122.16,407.7,13.2,57.57,111.05,7,103.58,53.01,86,51.74,454.35,Mango
94.2,423.37,13.11,60.99,119.07,6.42,75.51,42.92,46.45,47.06,287.07,Neem
89.75,422.1,15.29,59.22,112.58,7.35,75.25,52.15,63.95,50.05,337.17,Amla
86.92,427.53,16.17,58.45,110.62,6.52,95.79,52.56,89.45,55.26,517.98,Mango
117.29,414.49,11.79,48.44,118.5,6.61,86.65,58.21,57.82,62.84,437.18,Jamun
130.9,428.05,10.59,57.17,114.22,7.21,79.8,55.82,63.83,42.28,368.99,Amla
112.5,413.78,13.65,50.23,114.36,7.12,55.17,49.2,41.9,40.87,262.37,Neem
116.58,428.85,16.04,50.37,111.65,7.46,61.87,42.05,52.82,44.9,176.93,Drumstick
153,411.25,8.96,51.63,119.04,6.48,88.09,63.96,66.27,56.51,404.52,Jamun
86.4,415.21,12.26,50.53,113.48,6.66,111.78,55.84,77.55,50.92,477.58,Mango
99,417.58,7.17,52.65,114.1,6.95,69.3,61.75,66.22,51.66,353.82,Amla
103.51,400.54,10.04,50.97,120.42,6.53,99.48,59.83,67.03,69.22,411.86,Jamun
87.86,406.39,11.31,56.54,109.82,6.88,63.56,38.2,44.65,39.7,306.94,Neem
121.52,391.91,12.42,47.21,116.55,5.95,61.03,39.11,51.95,41.4,223.71,Drumstick
118.31,400.03,23.07,58.83,116.13,7.23,64.72,49.67,35.84,36.02,283.37,Neem
83.94,416.79,12.28,51.89,123.85,6.66,74.74,38.37,34.1,40.1,291.55,Neem
97.1,411.87,12.27,57.2,110.69,6.88,81.4,54.25,59.65,59.06,317.08,Amla
82.82,411.01,12.37,50.69,119.48,6.69,74.97,37.31,46.58,51.19,316.96,Neem
75.37,413.2,8.1,52.3,116.63,7.12,70.94,36.63,33.54,42.9,304.2,Neem
134.56,428.67,19.01,57.68,124.65,6.23,61.88,47.86,54.38,41.58,221.37,Drumstick
66.61,416.75,10.54,52.66,114.83,6.68,100.03,52.52,80.4,52.66,454.81,Mango
129.23,413.6,13.46,54.26,108.91,5.86,49.77,48.46,55.14,33.7,192.08,Drumstick
112.6,417.64,15.6,53.89,106.53,6.37,98.03,64.01,58.48,57.8,372.2,Jamun
128.51,422.91,12.06,57.12,106.18,7.01,80.54,55.66,66.99,45.8,377.75,Amla
95.5,414.55,8.66,51.93,111.97,7.02,99.62,54.67,73.32,59.11,442.7,Mango
78.55,422.9,13.33,54.63,112.73,6.13,89.74,58.24,51.37,61.71,351.52,Jamun
118.01,436.47,12.95,58.01,118.25,6.86,85.04,49.93,65.7,51.94,363.53,Amla
103.41,414.98,8.03,59.33,119.4,5.5,51.98,41.44,51,45.08,183.27,Drumstick
117.06,417.06,8.85,56.79,115.78,6.34,57.72,46.53,54.88,51.17,207.45,Drumstick
85.37,428.1,8.05,51.14,109.2,6.75,80.31,57.03,57.41,49.84,409.74,Amla
95.96,423.88,10.61,54.54,114.67,7.01,118.97,50.06,73.18,55.74,454.75,Mango
82.51,425.42,14.79,49.32,120.66,7.37,78.87,56.73,68.38,50.85,378.3,Amla
85.03,404.07,13.94,54.14,116.24,6.17,57.38,52.82,54.93,44.19,221.21,Drumstick
104.49,423.48,4.96,54.56,122.88,6.3,54.86,44.45,54.13,46.98,189.03,Drumstick
117.18,419.07,9.37,54.06,118.36,7.2,68.82,37.88,31.64,56.11,244.79,Neem
123.65,411.46,15.08,54.2,105.59,7.23,64.22,34.7,37.87,37.32,357.49,Neem
92.8,420.87,5.01,54.61,126.52,6.72,68.69,42.74,43.72,36.28,350.6,Neem
76.51,419.48,14.17,56.6,117.25,7.33,71.08,44.84,36.16,32.98,302.49,Neem
86.09,420.29,12.41,53.74,115.94,6.14,93.87,51.02,52.66,60.75,408.97,Jamun
81.24,419.72,10.12,62.31,113.77,7.16,107.59,48.59,77.11,48.13,478.8,Mango
98.03,397.21,12.63,61.2,108.97,6.57,70.09,48.05,51.28,42.06,211.99,Drumstick
119.28,419.43,12.15,56.98,113.34,6.4,104.83,58.9,81.77,46,503.5,Mango
99.04,409.51,12.22,55.63,115.36,6.47,54.99,41.67,55.6,51.38,219.15,Drumstick
82.89,406.6,12.36,46.79,115.58,7.07,68.14,39.61,35.45,25.09,319.64,Neem
101.55,395.2,8.63,52.94,111.71,7.12,70.12,46.52,38.68,36.2,288.92,Neem
102.35,446.1,7.21,59.29,119.99,6.42,93.19,46.52,79.5,56.68,515.73,Mango
108.54,400.67,10.3,52.77,119.43,6.74,111.37,59.41,72.55,54.82,579.07,Mango
110.41,407.22,13.65,50.67,111.79,7.33,79.57,57.68,70.23,46.48,285.46,Amla
87.17,434.23,13.3,56.02,111.1,7.56,90.63,51.37,76.42,65.18,535.53,Mango
111.28,404.53,12.98,57.66,109.94,7.18,71.93,42.32,46.6,35.59,326.79,Neem
103.55,397.89,14.33,50.9,111.01,7.26,80.21,44.86,51.46,46.8,309.64,Neem
83.97,435.51,10.3,56.26,117.01,6.21,85.86,68.3,52.19,58.96,336.67,Jamun
116.46,415.8,13.47,57.56,114.19,6.56,88.63,57.31,50.42,65.05,372.79,Jamun
116.76,409.27,9.93,60.72,110.95,5.57,64.5,51.17,57.93,53.4,168.17,Drumstick
111.96,407.19,6.52,53.38,113.39,6.75,64.68,44.23,41.58,50.56,310.3,Neem
81.79,427.36,10.13,54.56,127.28,6.34,81.16,61.08,59.42,46.72,398.66,Jamun
107.26,430.46,7.58,62.21,111.1,6.43,88.37,54.47,69.97,62.68,462.47,Jamun
110.32,409.52,12.12,52.64,107.12,7.07,111.08,43.89,80.22,51.6,474.32,Mango
117.98,419.54,6.48,51.95,125.9,6.83,90.36,57.73,62.95,50.8,396.88,Amla
125.1,401.55,17.35,60.82,113.35,5.95,61.84,40.17,48.39,44.51,202.66,Drumstick
82.47,397.28,13.91,51.06,125.48,7.41,60.58,58.9,61.62,45.07,334.66,Amla
89.48,414.51,12.59,53.77,122.21,6.83,96.39,52.7,81.36,50.65,408.15,Mango
111.69,431.91,8.83,55.89,112.57,6.26,79.15,59.39,64.12,57.02,397.74,Jamun
114.13,422.79,9.55,56.56,120.96,6.27,80.29,69.62,53.1,67.88,429.09,Jamun
72.31,428.22,15.39,55.52,114.61,6.99,64.48,44.97,38.62,40.19,261.92,Neem
61.24,406.6,7.43,59.94,109.68,7.16,60.92,43.01,39.11,38.54,256.58,Neem
74.15,412.75,10.91,61.49,125.53,6.87,50.51,44.16,56.68,37.25,181.82,Drumstick
94.65,419.45,15.72,50.34,108.76,7.37,67.69,42.72,40.15,44.79,346.54,Neem
129.69,401.69,9.53,41.27,112.5,6.8,75.11,47.94,59.28,43.43,296.64,Amla
110.72,431.06,11.18,61.29,115.93,6.14,51.25,39.36,60.86,42.24,195.82,Drumstick
58.32,422.18,12.43,54.92,117.47,5.72,48.2,34.73,53.71,42.21,210.87,Drumstick
107.43,432.45,12.21,57.13,126.38,6.12,63.43,52.16,64.65,43.97,220.81,Drumstick
99.51,422.88,15.1,61.75,117.35,7,93.26,55.86,73.79,46.99,377.44,Amla
104.22,413.12,8.05,54.05,118.35,7.12,76.56,39.64,45.18,37.48,306.74,Neem
109.99,408.69,12.47,50.18,121.23,6.53,71,41.35,60.1,44.19,195.13,Drumstick
79.09,421.31,11.31,54.96,120.37,6.1,95.49,67.26,59.58,61.92,493.25,Jamun
85.2,410.67,16.2,58.72,125.45,6.43,76.16,58.37,59.49,60.67,452.3,Jamun
120.65,414.88,8.73,55.91,110.87,6.57,108.56,54.24,83.81,55.97,477.03,Mango
99.55,427.49,7.35,50.23,127.52,6.06,80.49,64.16,58.77,51.06,373.53,Amla
136.18,412.07,9.21,58.39,108.62,6.79,59.24,51.46,57.51,52.18,184.96,Drumstick
77.38,422.05,11.97,52.97,116.74,6.53,84.54,60.66,65.29,47.64,331.91,Amla
101.4,421.66,11.8,48.35,111.68,6.84,102.73,53.69,87.6,48.7,407.63,Mango
85.56,423.69,11.97,47.56,119.25,7.15,58.45,46.59,34.87,35.38,268.75,Neem
108.61,426.71,10.99,52.16,123.9,6.9,75.5,41.7,36.83,42.67,308.93,Neem
